"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"MFT-USD","Hifi Finance USD","0.004656","0.000689","46561000.000","10000000000"
"FORTH-USD","Ampleforth Governance Token USD","3.0377","0.1143","46471000.000","15298000.000"
"AXEL-USD","AXEL USD","0.162370","0.010753","45967000.000","283103000.000"
"AMPL-USD","Ampleforth USD","0.998200","0.015182","45948000.000","46031000.000"
"GTN-USD","GlitzKoin USD","0.185513","0.000190","45914000.000","247499000.000"
"BLOK-USD","Bloktopia USD","0.002620","-0.000092","45949000.000","17537000000.000"
"META-USD","Metadium USD","0.027125","0.006444","45769000.000","1687000000.000"
"AERGO-USD","Aergo USD","0.111283","0.009476","45459000.000","408500000.0"
"VEGA-USD","Vega Protocol USD","1.3143","0.0712","44262000.000","33677000.000"
"XWC-USD","WhiteCoin USD","0.059253","0.000115","44096000.000","744201000.000"
"ETN-USD","Electroneum USD","0.002455","0.000059","44019000.000","17933000000.000"
"SUPER8290-USD","SuperFarm USD","0.108492","0.001658","43812000.000","403830000.00"
"ALPHA-USD","Alpha Venture DAO USD","0.097667","0.005444","43592000.000","446330000.00"
"TLM-USD","Alien Worlds USD","0.016604","0.000970","43361000.000","2611000000.000"
"ASD-USD","ASD USD","0.065295","-0.004528","43135000.000","660615000.000"
"UFO10729-USD","UFO Gaming USD","0.00000166","-0.00000003","42835000.000","25758000000000.000"
"SSX-USD","SOMESING USD","0.015905","0.001306","42671000.000","2683000000.000"
"SANTOS-USD","Santos FC Fan Token USD","9.1643","0.6315","41697000.000","4550000.00"
"DAWN-USD","Dawn Protocol USD","0.559863","0.039016","41690000.00","74464000.000"
"HUSD-USD","HUSD USD","0.186128","-0.002381","41431000.000","222594000.000"
"BETA-USD","Beta Finance USD","0.066951","0.002470","41286000.000","616667000.000"
"RARI-USD","Rarible USD","2.9722","0.1491","41246000.000","13877000.000"
"MBOX-USD","MOBOX USD","0.515164","0.025870","41137000.000","79853000.000"
"HEDG-USD","HedgeTrade USD","0.117888","-0.013061","41111000.000","348731000.000"
"MUSD-USD","mStable USD USD","0.9982","0.0000","41012000.000","41086000.000"
"MLN-USD","Enzyme USD","20.06","0.48","40884000.000","2039000.000"
"XVG-USD","Verge USD","0.002471","0.000044","40798000.000","16514000000.000"
"ARK-USD","Ark USD","0.286163","0.023077","40756000.000","142423000.000"
"RLY-USD","Rally USD","0.011503","0.000567","40689000.000","3537000000.000"
"PRO-USD","Propy USD","0.496304","0.007941","40722000.000","82050000.00"
"DUSK-USD","Dusk Network USD","0.097192","0.004696","40176000.000","413364000.000"
"SAITAMA20513-USD","Saitama USD","0.001036","0.000114","40006000.000","38606000000.000"
"DPI-USD","DeFi Pulse Index USD","71.33","1.14","39872000.000","558983"
"KRD-USD","Krypton DAO USD","0.387957","0.016230","39749000.000","102457000.000"
"RAY-USD","Raydium USD","0.272690","0.031442","39685000.000","145530000.00"
"BOBA-USD","Boba Network USD","0.229390","0.001247","39369000.000","171624000.000"
"KUNCI-USD","Kunci Coin USD","0.031734","-0.000563","39115000.000","1233000000.000"
"TT-USD","ThunderCore USD","0.003909","0.000562","39050000.00","9990000000.00"
"STRK-USD","Strike USD","11.24","0.81","38614000.000","3435000.000"
"WMT-USD","World Mobile Token USD","0.156765","0.006378","38244000.000","243956000.000"
"ALICE-USD","MyNeighborAlice USD","1.2466","0.0713","38146000.000","30600000.0"
"CON-USD","CONUN USD","0.013150","0.002153","38101000.000","2897000000.000"
"DEP-USD","DEAPcoin USD","0.005240","0.000166","37890000.00","7231000000.000"
"WOZX-USD","Efforce USD","0.071848","0.004510","37874000.000","527136000.000"
"LCX-USD","LCX USD","0.048812","0.000264","37663000.000","771585000.000"
"MPL-USD","Maple USD","8.5256","0.7886","37666000.000","4418000.000"
"AETHC-USD","Ankr Reward Bearing Staked ETH USD","1274.83","94.05","37391000.000","29330"
"GODS-USD","Gods Unchained USD","0.251454","0.001350","37194000.000","147917000.000"
"RIF-USD","RSK Infrastructure Framework USD","0.039900","0.001388","36977000.000","926740000.00"
"EXRD-USD","e-Radix USD","0.050185","-0.001696","36878000.000","734835000.000"
"IQ-USD","IQ USD","0.003277","0.000197","36597000.000","11167000000.000"
"MBL-USD","MovieBloc USD","0.002514","0.000204","36268000.000","14429000000.000"
"SPS-USD","Splintershards USD","0.043037","0.000960","36082000.000","838404000.000"
"BOND-USD","BarnBridge USD","3.6400","0.1104","36077000.000","9911000.000"
"BITCI-USD","Bitcicoin USD","0.004645","0.000062","35999000.000","7750000000.00"
"POLS-USD","Polkastarter USD","0.361229","0.010131","35842000.000","99221000.000"
"ARPA-USD","ARPA USD","0.028834","0.001914","35838000.000","1243000000.000"
"SFP-USD","SafePal USD","0.330323","0.016876","35730000.00","108167000.000"
"BAKE-USD","BakeryToken USD","0.184515","0.009111","35709000.000","193529000.000"
"DIVI-USD","Divi USD","0.011248","-0.000749","35351000.000","3143000000.000"
"PERP-USD","Perpetual Protocol USD","0.388052","0.025270","35225000.000","90775000.000"
"VRA-USD","Verasity USD","0.003382","0.000153","34976000.000","10343000000.000"
"YOOSHI-USD","YooShi USD","0.00000009","0.00000001","34494000.000","373675000000000.000"
"BADGER-USD","Badger DAO USD","2.7531","0.0730","34522000.000","12539000.000"
"ALPACA-USD","Alpaca Finance USD","0.242952","0.003150","34403000.000","141604000.000"
"GXC-USD","GXChain USD","0.458297","0.041187","34372000.000","75000000"
"AOG-USD","smARTOFGIVING USD","0.460829","0.018905","34000000","73780000.00"
"PTS-USD","Petals USD","0.003539","-0.000038","34064000.000","9625000000.000"
"ASTRAFER-USD","Astrafer USD","2.4220","0.2353","34040000.00","14054000.000"
"PORTO-USD","FC Porto Fan Token USD","4.3610","0.1566","34015000.000","7800000.0"
"CEUR-USD","Celo Euro USD","1.0031","0.0171","33990000.00","33884000.000"
"GOG-USD","Guild of Guardians USD","0.112105","0.007089","34753000.000","310000000"
"POND-USD","Marlin USD","0.008663","0.000290","33846000.000","3907000000.000"
"KP3R-USD","Keep3rV1 USD","78.98","2.14","33582000.000","425178"
"STARL-USD","Starlink USD","0.00000335","0.00000004","33433000.000","9979000000000.000"
"CET-USD","CoinEx Token USD","0.046702","0.002832","33094000.000","708634000.000"
"ORN-USD","Orion Protocol USD","0.967101","0.023875","33023000.000","34146000.000"
"COCOS-USD","Cocos-BCX USD","0.491759","0.014659","32879000.000","66861000.000"
"KLV-USD","Klever USD","0.003666","0.000078","32554000.000","8881000000.000"
"VUSDT-USD","Venus USDT USD","0.021814","0.000023","32419000.000","1486000000.000"
"EPS8938-USD","Ellipsis USD","0.044495","0.002276","32201000.000","723702000.000"
"1ECO-USD","1eco USD","1.2195","-0.2173","32244000.000","26441000.000"
"ERN-USD","Ethernity USD","2.0641","0.3131","31934000.000","15471000.000"
"IDEX-USD","IDEX USD","0.047373","0.002600","31923000.000","673859000.000"
"MCT16946-USD","Metacraft USD","0.601815","0.001993","31692000.000","52661000.000"
"ALPINE-USD","Alpine F1 Team Fan Token USD","2.7644","0.1678","31404000.000","11360000.00"
"AVA-USD","Travala.com USD","0.601456","0.010511","31263000.000","51979000.000"
"QRDO-USD","Qredo USD","0.160594","0.016951","31024000.000","193180000.00"
"SWEAT-USD","Sweat Economy USD","0.015113","0.000052","30971000.000","2049000000.000"
"TIME-USD","Chrono.tech USD","43.29","1.13","30739000.000","710112"
"SOFI-USD","RAI Finance USD","0.109112","0.002534","30638000.000","280793000.000"
"CBK-USD","Cobak Token USD","0.592033","0.048807","30565000.000","51627000.000"
"AE-USD","Æternity USD","0.083886","0.003982","30335000.000","361624000.000"
"DFG19590-USD","Defigram USD","3.0337","0.7240","30337000.000","10000000"
"DAR-USD","Mines of Dalarnia USD","0.145521","0.009154","30339000.000","208484000.000"
"LTO-USD","LTO Network USD","0.074171","0.001534","30166000.000","406702000.000"
"DKA-USD","dKargo USD","0.029568","0.003390","30092000.000","1018000000.000"
"LIT6833-USD","Litentry USD","0.754353","0.022434","29887000.000","39619000.000"
"YGG-USD","Yield Guild Games USD","0.252531","0.014177","29377000.000","116331000.000"
"LINA7102-USD","Linear Finance USD","0.006488","0.000477","29021000.000","4473000000.000"
"WAN-USD","Wanchain USD","0.150411","0.000160","28985000.000","192702000.000"
"GTC10052-USD","Gitcoin USD","2.0316","0.3720","28844000.000","14198000.000"
"NEBL-USD","Neblio USD","1.4681","0.3592","28853000.000","19654000.000"
"RSV-USD","Reserve USD","0.999665","0.003639","28841000.000","28851000.000"
"ALCX-USD","Alchemix USD","17.90","0.27","28766000.000","1607000.000"
"TOMO-USD","TomoChain USD","0.306274","0.014002","28570000.00","93281000.000"
"STRM17464-USD","StreamCoin USD","0.020281","-0.000257","28562000.000","1408000000.000"
"USDK-USD","USDK USD","0.998983","-0.003883","28571000.000","28600000.0"
"CLV-USD","CLV USD","0.064679","0.005760","28637000.000","442756000.000"
"AUCTION-USD","Bounce Governance Token USD","4.6593","0.2363","28422000.000","6100000.0"
"AKT-USD","Akash Network USD","0.248456","-0.007479","28290000.00","113861000.000"
"MOC-USD","Moss Coin USD","0.073915","0.016418","28060000.00","379624000.000"
"CLT-USD","CoinLoan USD","14.34","1.59","27956000.000","1950000.00"
"HUNT-USD","HUNT USD","0.252000","0.021882","27810000.00","110357000.000"
"GRS-USD","Groestlcoin USD","0.340256","0.018898","27657000.000","81284000.000"
"WKAI-USD","Wrapped KardiaChain USD","0.006904","0.000242","27522000.000","3986000000.000"
"XPR-USD","Proton USD","0.001974","0.000008","27327000.000","13847000000.000"
"DIA-USD","DIA USD","0.307968","0.013150","27152000.000","88164000.000"
"FORT20622-USD","Forta USD","0.165689","0.022282","26863000.000","162130000.00"
"FLM-USD","Flamingo USD","0.085458","0.004458","26687000.000","312284000.000"
"LON-USD","Tokenlon Network Token USD","0.596725","0.004833","26590000.00","44559000.000"
"KMD-USD","Komodo USD","0.196993","0.004481","26520000.00","134626000.000"
"CRE-USD","Carry USD","0.003003","0.000037","26401000.000","8791000000.000"
"TRB-USD","Tellor USD","11.63","0.67","26386000.000","2269000.000"
"AMA21168-USD","Mrweb Finance USD","0.874008","0.032397","26220000.00","30000000"
"BIFI7311-USD","Beefy Finance USD","358.24","2.28","25793000.000","72000"
"MONA-USD","MonaCoin USD","0.390612","0.015402","25675000.000","65730000.00"
"BCD-USD","Bitcoin Diamond USD","0.137461","0.002453","25636000.000","186493000.000"
"ICHI-USD","ICHI USD","5.0631","0.2320","25549000.000","5046000.000"
"AIOZ-USD","AIOZ Network USD","0.038284","0.000841","25533000.000","666935000.000"
"CULT-USD","Cult DAO USD","0.00000589","0.00000014","25434000.000","4319000000000.000"
"KAI-USD","KardiaChain USD","0.006352","0.000103","25322000.000","3986000000.000"
"BTS-USD","BitShares USD","0.008446","0.000708","25292000.000","2995000000.000"
"TROY-USD","TROY USD","0.002816","0.000048","25076000.000","8906000000.000"
"NOIA-USD","Syntropy USD","0.040157","-0.000771","25004000.000","622668000.000"
"HOO-USD","Hoo Token USD","0.299893","-0.000595","24720000.00","82430000.00"
"CLO-USD","Callisto Network USD","0.007924","0.000630","24604000.000","3105000000.000"
"ARG-USD","Argentine Football Association Fan Token USD","6.5673","0.9830","24607000.000","3747000.000"
"RMRK-USD","RMRK USD","2.5459","0.1805","24186000.000","9500000.0"
"KILT-USD","KILT Protocol USD","0.490053","-0.031914","24218000.000","49420000.00"
"VRSC-USD","VerusCoin USD","0.338671","0.050027","24161000.000","71341000.000"
"CHO-USD","Choise.com USD","0.892153","-0.013926","24137000.000","27055000.000"
"RFR-USD","Refereum USD","0.004823","0.000186","24112000.000","4999000000.000"
"UBT-USD","Unibright USD","0.160669","-0.013587","24100000.0","150000000"
"ULT-USD","Ultiledger USD","0.008400","-0.000875","23826000.000","2836000000.000"
"EUM-USD","Elitium USD","0.850513","0.066916","23743000.000","27916000.000"
"UPP-USD","Sentinel Protocol USD","0.051249","0.006259","23566000.000","459835000.000"
"PSG-USD","Paris Saint-Germain Fan Token USD","6.1065","0.4704","23448000.000","3840000.00"
"BZZ-USD","Swarm USD","0.484951","-0.003864","23359000.000","48168000.000"
"ELA-USD","Elastos USD","1.1344","-0.0106","23081000.000","20347000.000"
"SBD-USD","Steem Dollars USD","1.9631","0.0728","23056000.000","11745000.000"
"BFT11714-USD","Brazil National Football Team Fan Token USD","0.820142","0.197191","24473000.000","29840000.00"
"FCTFCT2-USD","FirmaChain USD","0.041126","0.004157","22999000.000","559238000.000"
"REI19819-USD","REI Network USD","0.024040","0.001973","22838000.000","950000000"
"CQT-USD","Covalent USD","0.088452","0.007670","22541000.000","254843000.000"
"BAR-USD","FC Barcelona Fan Token USD","4.1687","0.2141","22524000.000","5403000.000"
"GFI13967-USD","Goldfinch USD","0.769050","0.223280","22407000.000","29135000.000"
"PROS8255-USD","Prosper USD","1.1625","0.2558","22372000.000","19245000.000"
"TVK-USD","Virtua USD","0.028886","0.000701","22164000.000","767288000.000"
"ONIT-USD","ONBUFF USD","0.028590","0.000481","22017000.000","770075000.000"
"CHP-USD","CoinPoker USD","0.079776","-0.009793","21916000.000","274721000.000"
"MLK-USD","MiL.k USD","0.280142","0.032768","21896000.000","78161000.000"
"MEV-USD","MEVerse USD","0.013180","0.000398","21809000.000","1655000000.000"
"ATA-USD","Automata Network USD","0.126290","0.014132","21754000.000","172252000.000"
"BLZ-USD","Bluzelle USD","0.063985","0.007913","21819000.000","341000000"
"CENNZ-USD","CENNZnet USD","0.017885","0.001282","21462000.000","1200000000.0"
"HERO10778-USD","Metahero USD","0.004227","0.000353","21541000.000","5096000000.000"
"EROWAN-USD","SifChain USD","0.008640","0.000868","21472000.000","2485000000.000"
"AQT-USD","Alpha Quark Token USD","0.806324","0.077909","21481000.000","26641000.000"
"BOSON-USD","Boson Protocol USD","0.213346","-0.000317","21466000.000","100617000.000"
"HARD-USD","Kava Lend USD","0.159013","0.006910","21434000.000","134792000.000"
"GAS-USD","Gas USD","2.1159","0.1702","21430000.00","10128000.000"
"TKO-USD","Toko Token USD","0.196606","0.000951","21332000.000","108500000.0"
"GMT10180-USD","GMT Token USD","0.080961","0.004058","21340000.00","263581000.000"
"HI-USD","HI USD","0.042212","-0.000061","21262000.000","503699000.000"
"TPT-USD","TokenPocket USD","0.006086","0.000109","21098000.000","3466000000.000"
"MC-USD","Merit Circle USD","0.491401","0.009418","20930000.00","42592000.000"
"CITY10049-USD","Manchester City Fan Token USD","4.8434","0.2631","20897000.000","4314000.000"
"SWAP-USD","TrustSwap USD","0.206713","0.006244","20670000.00","99995000.000"
"DG15478-USD","Decentral Games USD","0.034875","0.001680","20605000.000","590821000.000"
"BEL-USD","Bella Protocol USD","0.426064","0.025947","20451000.000","48000000"
"FARM-USD","Harvest Finance USD","29.96","1.72","20408000.000","681174"
"ANC8857-USD","Anchor Protocol USD","0.057778","0.005382","20244000.000","350382000.000"
"UNFI-USD","Unifi Protocol DAO USD","4.1340","0.3294","20238000.000","4895000.000"
"WILD-USD","Wilder World USD","0.223743","0.003237","20215000.000","90347000.000"
"DVF-USD","rhino.fi USD","0.830291","0.008491","20049000.000","24147000.000"
"PIT-USD","Pitbull USD","0.00000000","0.00000000","19988000.000","40192158000000000.000"
"WNXM-USD","Wrapped NXM USD","11.90","0.71","19962000.000","1677000.000"
"QI9288-USD","BENQI USD","0.006563","0.000147","19954000.000","3040000000.00"
"IRIS-USD","IRISnet USD","0.014024","0.000898","19946000.000","1422000000.000"
"DXD-USD","DXdao USD","403.78","26.45","19915000.000","49320"
"TRU7725-USD","TrueFi USD","0.036174","0.002291","19858000.000","548956000.000"
"KIN-USD","Kin USD","0.00000992","0.00000044","19852000.000","2002000000000.000"
"DATA-USD","Streamr USD","0.025697","0.001127","19713000.000","767122000.000"
"FIO-USD","FIO Protocol USD","0.031550","0.001087","19691000.000","624123000.000"
"KRT-USD","TerraKRW USD","0.000505","0.000022","19646000.000","38867000000.000"
"BURGER-USD","BurgerCities USD","0.596793","0.010678","19625000.000","32884000.000"
"JASMY-USD","JasmyCoin USD","0.004131","0.000351","19640000.00","4755000000.000"
"HEZ-USD","Hermez Network USD","4.1632","-0.0166","19567000.000","4700000.0"
"RAMP-USD","RAMP USD","0.040852","0.001119","19521000.000","477839000.000"
"TOKE-USD","Tokemak USD","1.1836","0.1098","19310000.00","16315000.000"
"GYEN-USD","GYEN USD","0.007048","0.000222","19270000.00","2734000000.000"
"FIRO-USD","Firo USD","1.6440","0.0899","19236000.000","11700000.0"
"STC-USD","Student Coin USD","0.003587","-0.000404","19091000.000","5323000000.000"
"VXVS-USD","Venus XVS USD","0.085153","0.001628","19111000.000","224434000.000"
"SERO-USD","Super Zero Protocol USD","0.050970","0.000717","19051000.000","373771000.000"
"KEY-USD","SelfKey USD","0.003559","0.000094","18880000.00","5305000000.000"
"SOS16463-USD","OpenDAO USD","0.00000019","0.00000002","18610000.00","100000000000000"
"PRE-USD","Presearch USD","0.046584","0.003082","18474000.000","396578000.000"
"COS-USD","Contentos USD","0.004443","0.000194","18455000.000","4154000000.000"
"BTC2-USD","Bitcoin 2 USD","1.0245","0.0956","18393000.000","17954000.000"
"HYDRA-USD","Hydra USD","2.1352","0.0377","18377000.000","8607000.000"
"SOUL-USD","Phantasma USD","0.168404","0.004407","18136000.000","107692000.000"
"OM-USD","MANTRA USD","0.033238","0.002223","18198000.000","547496000.000"
"AMO-USD","AMO Coin USD","0.000961","0.000057","18419000.000","19174000000.000"
"AGLD-USD","Adventure Gold USD","0.256254","0.021465","17981000.000","70170000.00"
"ROUTE-USD","Router Protocol USD","1.9519","0.0203","17953000.000","9198000.000"
"NULS-USD","NULS USD","0.179955","0.006543","17927000.000","99621000.000"
"WING7048-USD","Wing Finance USD","6.0802","0.4190","17910000.00","2946000.000"
"BNANA-USD","Chimpion USD","0.519775","-0.116354","16491000.000","31727000.000"
"FRONT-USD","Frontier USD","0.178492","0.006151","17849000.000","100000000"
"ADX-USD","Ambire AdEx USD","0.124725","0.005752","17781000.000","142558000.000"
