"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"SANTOS-USD","Santos FC Fan Token USD","11.75","0.26","53456000.000","4550000.00"
"ARK-USD","Ark USD","0.375750","0.004312","53453000.000","142257000.000"
"SSX-USD","SOMESING USD","0.019843","-0.000027","53236000.000","2683000000.000"
"STRK-USD","Strike USD","15.51","0.12","53137000.000","3426000.000"
"META-USD","Metadium USD","0.031351","0.001276","52900000.0","1687000000.000"
"ETN-USD","Electroneum USD","0.002938","-0.000065","52679000.000","17932000000.000"
"DAWN-USD","Dawn Protocol USD","0.706378","0.008658","52600000.0","74464000.000"
"MFT-USD","Hifi Finance USD","0.005265","0.000185","52649000.000","10000000000"
"XVG-USD","Verge USD","0.003174","0.000052","52409000.000","16514000000.000"
"ALICE-USD","MyNeighborAlice USD","1.7179","0.0433","52567000.000","30600000.0"
"WXT-USD","Wirex Token USD","0.005152","0.000013","51523000.000","10000000000"
"AMPL-USD","Ampleforth USD","1.1185","-0.0012","51486000.000","46031000.000"
"BOBA-USD","Boba Network USD","0.299935","0.006868","51476000.000","171624000.000"
"YFII-USD","DFI.Money USD","1318.74","53.57","50898000.000","38596"
"NEST-USD","NEST Protocol USD","0.017322","-0.000084","50438000.000","2912000000.000"
"AXEL-USD","AXEL USD","0.177034","-0.001115","50119000.000","283103000.000"
"PRO-USD","Propy USD","0.612611","-0.003927","50265000.000","82050000.00"
"IQ-USD","IQ USD","0.004484","0.000079","50071000.000","11167000000.000"
"GHST-USD","Aavegotchi USD","1.1063","0.0014","49892000.000","45096000.000"
"MBOX-USD","MOBOX USD","0.624552","0.020181","49872000.000","79853000.000"
"BAKE-USD","BakeryToken USD","0.257049","0.016911","49747000.000","193529000.000"
"BITCI-USD","Bitcicoin USD","0.006263","0.000137","48542000.000","7750000000.00"
"CUSD-USD","Celo Dollar USD","0.996811","0.000306","49367000.000","49525000.000"
"RIF-USD","RSK Infrastructure Framework USD","0.053717","0.000409","49200000.0","915913000.000"
"PERP-USD","Perpetual Protocol USD","0.541625","0.006220","49166000.000","90775000.000"
"DPI-USD","DeFi Pulse Index USD","87.96","2.20","49167000.000","558983"
"LIT6833-USD","Litentry USD","1.2298","0.1834","48725000.000","39619000.000"
"RARI-USD","Rarible USD","3.4854","0.0351","48368000.000","13877000.000"
"XWC-USD","WhiteCoin USD","0.064907","-0.002252","48304000.000","744201000.000"
"HEDG-USD","HedgeTrade USD","0.138473","0.014251","48290000.00","348731000.000"
"1ECO-USD","1eco USD","1.8341","0.0384","48495000.000","26441000.000"
"DIVI-USD","Divi USD","0.015356","-0.001065","48102000.000","3132000000.000"
"BOND-USD","BarnBridge USD","4.8584","0.1592","48138000.000","9908000.000"
"MLN-USD","Enzyme USD","23.54","0.65","47979000.000","2039000.000"
"GODS-USD","Gods Unchained USD","0.319251","0.006822","47223000.000","147917000.000"
"WOZX-USD","Efforce USD","0.089227","-0.001924","47035000.000","527136000.000"
"SWEAT-USD","Sweat Economy USD","0.023162","0.004733","47464000.000","2049000000.000"
"TT-USD","ThunderCore USD","0.004687","0.000052","46826000.000","9990000000.00"
"MBL-USD","MovieBloc USD","0.003170","0.000033","45739000.000","14429000000.000"
"SFP-USD","SafePal USD","0.416750","0.016934","45078000.000","108167000.000"
"ARPA-USD","ARPA USD","0.036499","0.002852","45364000.000","1243000000.000"
"POLS-USD","Polkastarter USD","0.455217","0.009928","45167000.000","99221000.000"
"AETHC-USD","Ankr Reward Bearing Staked ETH USD","1578.97","-26.54","46311000.000","29330"
"OUSD-USD","Origin Dollar USD","0.999110","-0.000602","44905000.000","44945000.000"
"DAR-USD","Mines of Dalarnia USD","0.214593","0.020145","44739000.000","208484000.000"
"SPS-USD","Splintershards USD","0.053501","-0.000523","44664000.000","834834000.000"
"GTN-USD","GlitzKoin USD","0.180552","0.006148","44687000.000","247499000.000"
"POND-USD","Marlin USD","0.011419","0.000650","44612000.000","3907000000.000"
"SAITAMA20513-USD","Saitama USD","0.001154","-0.000003","44557000.000","38606000000.000"
"CON-USD","CONUN USD","0.015345","0.000627","44461000.000","2897000000.000"
"ONUS-USD","ONUS USD","0.456863","-0.002395","44364000.000","97106000.000"
"LAZIO-USD","S.S. Lazio Fan Token USD","5.0664","0.1679","43571000.000","8600000.0"
"BADGER-USD","Badger DAO USD","3.4757","0.1537","43583000.000","12539000.000"
"ORN-USD","Orion Protocol USD","1.2724","0.1824","43449000.000","34146000.000"
"KP3R-USD","Keep3rV1 USD","100.53","6.30","42743000.000","425178"
"TOMO-USD","TomoChain USD","0.457627","0.043679","42649000.000","93197000.000"
"QRDO-USD","Qredo USD","0.213964","0.003486","42249000.000","197456000.000"
"VRA-USD","Verasity USD","0.004050","-0.000024","41885000.000","10343000000.000"
"WMT-USD","World Mobile Token USD","0.170635","-0.003543","41627000.000","243956000.000"
"YOOSHI-USD","YooShi USD","0.00000011","0.00000000","41261000.000","373712000000000.000"
"ASTRAFER-USD","Astrafer USD","2.9387","0.0803","41301000.000","14054000.000"
"ALPACA-USD","Alpaca Finance USD","0.293011","0.002956","41491000.000","141604000.000"
"MUSD-USD","mStable USD USD","0.9989","-0.0064","41041000.000","41086000.000"
"VEGA-USD","Vega Protocol USD","1.2393","0.0011","40835000.000","32950000.00"
"TLOS-USD","Telos USD","0.150788","0.000963","40731000.000","270123000.000"
"IDEX-USD","IDEX USD","0.059404","0.002192","40030000.00","673859000.000"
"KRD-USD","Krypton DAO USD","0.386097","0.002028","39558000.000","102457000.000"
"TIME-USD","Chrono.tech USD","55.77","-0.35","39600000.0","710112"
"STARL-USD","Starlink USD","0.00000395","0.00000020","39388000.000","9979000000000.000"
"AVA-USD","Travala.com USD","0.755027","0.005827","39248000.000","51983000.000"
"AUCTION-USD","Bounce Governance Token USD","6.0306","0.1182","36787000.000","6100000.0"
"CBK-USD","Cobak Token USD","0.785673","0.004278","40562000.000","51627000.000"
"HUNT-USD","HUNT USD","0.354870","-0.000679","39162000.000","110357000.000"
"EXRD-USD","e-Radix USD","0.053266","-0.001116","39142000.000","734835000.000"
"COCOS-USD","Cocos-BCX USD","0.583503","0.011923","39013000.000","66861000.000"
"NEBL-USD","Neblio USD","2.0629","0.0893","38973000.000","18892000.000"
"GTC10052-USD","Gitcoin USD","2.7414","0.7802","38923000.000","14198000.000"
"EPS8938-USD","Ellipsis USD","0.053692","0.000990","38857000.000","723702000.000"
"LINA7102-USD","Linear Finance USD","0.008874","0.001110","38729000.000","4364000000.000"
"DKA-USD","dKargo USD","0.037789","0.000498","38458000.000","1018000000.000"
"SOFI-USD","RAI Finance USD","0.135820","0.000848","38137000.000","280793000.000"
"ERN-USD","Ethernity USD","2.5286","-0.2788","39119000.000","15471000.000"
"VOLT19650-USD","Volt Inu V2 USD","0.00000070","0.00000004","38159000.000","54766000000000.000"
"KUNCI-USD","Kunci Coin USD","0.030893","-0.001594","38079000.000","1233000000.000"
"ALCX-USD","Alchemix USD","23.65","1.08","37761000.000","1597000.000"
"LCX-USD","LCX USD","0.048830","0.000071","37676000.000","771585000.000"
"KLV-USD","Klever USD","0.004246","-0.000021","37708000.000","8881000000.000"
"LTO-USD","LTO Network USD","0.092571","0.000304","37618000.000","406373000.000"
"STRM17464-USD","StreamCoin USD","0.026572","0.000332","37422000.000","1408000000.000"
"CLV-USD","CLV USD","0.084071","0.002628","37223000.000","442756000.000"
"DEP-USD","DEAPcoin USD","0.005151","0.000057","37250000.00","7231000000.000"
"TRB-USD","Tellor USD","16.17","1.54","36700000.0","2269000.000"
"KAS-USD","Kaspa USD","0.002791","0.000155","36595000.000","13110000000.00"
"YGG-USD","Yield Guild Games USD","0.313788","0.022818","36503000.000","116331000.000"
"DIA-USD","DIA USD","0.412470","0.011376","36365000.000","88164000.000"
"GXC-USD","GXChain USD","0.475399","-0.041962","35655000.000","75000000"
"FLM-USD","Flamingo USD","0.112922","0.003648","35264000.000","312284000.000"
"CET-USD","CoinEx Token USD","0.049358","0.001365","34977000.000","708634000.000"
"WAN-USD","Wanchain USD","0.181628","0.004331","35000000","192702000.000"
"COL-USD","Clash of Lilliput USD","0.601511","0.004036","34737000.000","57749000.000"
"ALPINE-USD","Alpine F1 Team Fan Token USD","3.0046","0.0681","34133000.000","11360000.00"
"KMD-USD","Komodo USD","0.251367","0.004997","33824000.000","134560000.00"
"MCT16946-USD","Metacraft USD","0.640618","0.075940","33736000.000","52661000.000"
"PORTO-USD","FC Porto Fan Token USD","4.3040","0.1368","33571000.000","7800000.0"
"CRE-USD","Carry USD","0.003806","0.000052","33455000.000","8791000000.000"
"CEUR-USD","Celo Euro USD","0.977954","-0.007507","33137000.000","33884000.000"
"AOG-USD","smARTOFGIVING USD","0.448410","-0.019806","33084000.000","73780000.00"
"XPR-USD","Proton USD","0.002372","0.000054","32822000.000","13836000000.000"
"VUSDT-USD","Venus USDT USD","0.021851","0.000002","32475000.000","1486000000.000"
"UBT-USD","Unibright USD","0.215112","-0.001700","32267000.000","150000000"
"TROY-USD","TROY USD","0.003622","0.000101","32260000.00","8906000000.000"
"BFT11714-USD","Brazil National Football Team Fan Token USD","1.0807","0.1087","32249000.000","29840000.00"
"BZZ-USD","Swarm USD","0.510719","0.016141","32215000.000","63077000.000"
"KILT-USD","KILT Protocol USD","0.650560","0.016728","32151000.000","49420000.00"
"AIOZ-USD","AIOZ Network USD","0.048216","0.000474","32157000.000","666935000.000"
"AMA21168-USD","Mrweb Finance USD","1.0493","-0.0011","31478000.000","30000000"
"AE-USD","Æternity USD","0.086988","-0.001241","31432000.000","361337000.000"
"BTS-USD","BitShares USD","0.010433","0.000164","31243000.000","2995000000.000"
"CLT-USD","CoinLoan USD","15.96","0.04","31117000.000","1950000.00"
"SAMO-USD","Samoyedcoin USD","0.008497","-0.000024","31076000.000","3657000000.000"
"RFR-USD","Refereum USD","0.006212","0.000251","31054000.000","4999000000.000"
"REI19819-USD","REI Network USD","0.032589","0.001505","30959000.000","950000000"
"ICHI-USD","ICHI USD","6.1208","0.1397","30817000.000","5035000.000"
"MOC-USD","Moss Coin USD","0.080930","-0.001126","30723000.000","379624000.000"
"AKT-USD","Akash Network USD","0.269371","0.012297","30671000.000","113861000.000"
"MC-USD","Merit Circle USD","0.713955","0.014100","30409000.000","42592000.000"
"ATA-USD","Automata Network USD","0.175375","0.012622","30209000.000","172252000.000"
"UNFI-USD","Unifi Protocol DAO USD","6.1832","0.5711","30269000.000","4895000.000"
"LON-USD","Tokenlon Network Token USD","0.644930","-0.009891","28738000.000","44559000.000"
"BCD-USD","Bitcoin Diamond USD","0.158364","0.000216","29534000.000","186493000.000"
"ARG-USD","Argentine Football Association Fan Token USD","8.0338","1.7234","30102000.000","3747000.000"
"GRS-USD","Groestlcoin USD","0.360277","0.005365","29266000.000","81232000.000"
"ULT-USD","Ultiledger USD","0.010287","0.000171","29179000.000","2836000000.000"
"XMON-USD","XMON USD","20644.34","-1568.70","30862000.000","1494"
"TOKE-USD","Tokemak USD","1.7796","0.0030","29035000.000","16315000.000"
"ANC8857-USD","Anchor Protocol USD","0.082752","0.002888","28995000.000","350382000.000"
"USDK-USD","USDK USD","1.0069","0.0061","28796000.000","28600000.0"
"ONIT-USD","ONBUFF USD","0.037367","-0.000274","28776000.000","770075000.000"
"RSV-USD","Reserve USD","0.997393","-0.000025","28775000.000","28851000.000"
"AQT-USD","Alpha Quark Token USD","1.0791","0.0083","28748000.000","26641000.000"
"FORT20622-USD","Forta USD","0.177356","-0.034562","28755000.000","162130000.00"
"BEL-USD","Bella Protocol USD","0.598073","0.055013","28708000.000","48000000"
"MONA-USD","MonaCoin USD","0.435380","-0.007148","28617000.000","65730000.00"
"BLZ-USD","Bluzelle USD","0.083247","0.008814","28387000.000","341000000"
"HARD-USD","Kava Lend USD","0.209988","0.009552","28305000.000","134792000.000"
"WNXM-USD","Wrapped NXM USD","16.81","0.11","28192000.000","1677000.000"
"BIFI7311-USD","Beefy Finance USD","390.34","13.25","28104000.000","72000"
"ELA-USD","Elastos USD","1.3826","0.0488","28132000.000","20347000.000"
"FCTFCT2-USD","FirmaChain USD","0.051166","0.000235","28021000.000","547650000.00"
"SBD-USD","Steem Dollars USD","2.3872","0.0286","27997000.000","11728000.000"
"TRU7725-USD","TrueFi USD","0.050897","0.001482","27940000.00","548956000.000"
"KAI-USD","KardiaChain USD","0.006978","-0.000049","27816000.000","3986000000.000"
"TVK-USD","Virtua USD","0.036140","0.001165","27730000.00","767288000.000"
"UPP-USD","Sentinel Protocol USD","0.060011","-0.000080","27595000.000","459835000.000"
"CQT-USD","Covalent USD","0.107833","0.001720","27480000.00","254843000.000"
"WKAI-USD","Wrapped KardiaChain USD","0.006908","-0.000449","27536000.000","3986000000.000"
"RAMP-USD","RAMP USD","0.056713","0.005137","27100000.0","477839000.000"
"NOIA-USD","Syntropy USD","0.043865","0.001314","27044000.000","616536000.000"
"PSG-USD","Paris Saint-Germain Fan Token USD","6.9879","0.2094","26831000.000","3840000.00"
"FIO-USD","FIO Protocol USD","0.042954","0.001196","26733000.000","622360000.00"
"QI9288-USD","BENQI USD","0.008800","0.000332","26678000.000","3031000000.000"
"BOSON-USD","Boson Protocol USD","0.264915","-0.023192","26655000.000","100617000.000"
"TKO-USD","Toko Token USD","0.245226","0.008077","26607000.000","108500000.0"
"JASMY-USD","JasmyCoin USD","0.005345","0.000196","25416000.000","4755000000.000"
"FARM-USD","Harvest Finance USD","38.90","1.08","26499000.000","681174"
"AGLD-USD","Adventure Gold USD","0.376418","0.043636","26413000.000","70170000.00"
"WILD-USD","Wilder World USD","0.293234","0.028616","26493000.000","90347000.000"
"RMRK-USD","RMRK USD","2.7744","0.0381","26357000.000","9500000.0"
"CULT-USD","Cult DAO USD","0.00000607","0.00000006","26229000.000","4319000000000.000"
"CENNZ-USD","CENNZnet USD","0.021819","0.000038","26182000.000","1200000000.0"
"HOO-USD","Hoo Token USD","0.315505","0.025313","26007000.000","82430000.00"
"FIRO-USD","Firo USD","2.2278","0.0544","26006000.000","11673000.000"
"DFG19590-USD","Defigram USD","2.5918","0.3049","25918000.000","10000000"
"ROUTE-USD","Router Protocol USD","3.0521","0.1054","27709000.000","9078000.000"
"IRIS-USD","IRISnet USD","0.017941","0.000583","25493000.000","1421000000.000"
"BMX-USD","BitMart Token USD","0.145061","-0.000704","25200000.0","173718000.000"
"KEY-USD","SelfKey USD","0.004744","0.000224","25165000.000","5305000000.000"
"DG15478-USD","Decentral Games USD","0.042710","-0.001366","24938000.000","583886000.000"
"CITY10049-USD","Manchester City Fan Token USD","5.7803","0.1392","24939000.000","4314000.000"
"CHO-USD","Choise.com USD","0.923058","0.017734","24973000.000","27055000.000"
"MLK-USD","MiL.k USD","0.317639","0.008812","24827000.000","78161000.000"
"ALEPH-USD","Aleph.im USD","0.099834","0.000439","24681000.000","247220000.00"
"CHP-USD","CoinPoker USD","0.089830","0.000206","24678000.000","274721000.000"
"GMT10180-USD","GMT Token USD","0.093167","-0.002449","24557000.000","263581000.000"
"DATA-USD","Streamr USD","0.031689","0.000979","24309000.000","767122000.000"
"WING7048-USD","Wing Finance USD","8.2303","0.3711","24112000.000","2930000.00"
"GAS-USD","Gas USD","2.3639","0.0114","23943000.000","10128000.000"
"SOUL-USD","Phantasma USD","0.221847","-0.022310","23863000.000","107567000.000"
"FRONT-USD","Frontier USD","0.238343","0.007358","23834000.000","100000000"
"MEV-USD","MEVerse USD","0.014327","-0.000275","23706000.000","1655000000.000"
"ADX-USD","Ambire AdEx USD","0.166179","0.000812","23690000.00","142558000.000"
"CLO-USD","Callisto Network USD","0.007580","0.000174","23533000.000","3105000000.000"
"VRSC-USD","VerusCoin USD","0.329665","0.029583","23476000.000","71213000.000"
"BURGER-USD","BurgerCities USD","0.849510","0.027800","23468000.000","27625000.000"
"KRT-USD","TerraKRW USD","0.000599","0.000011","23455000.000","39130000000.00"
"EUM-USD","Elitium USD","0.836761","-0.018609","23359000.000","27916000.000"
"DXD-USD","DXdao USD","473.00","16.41","23328000.000","49320"
"KIN-USD","Kin USD","0.000012","0.000000","23307000.000","1982000000000.000"
"PIVX-USD","PIVX USD","0.330304","0.083196","23290000.00","70511000.000"
"COS-USD","Contentos USD","0.005600","0.000105","23263000.000","4154000000.000"
"SERO-USD","Super Zero Protocol USD","0.061878","-0.001430","23089000.000","373129000.000"
"HERO10778-USD","Metahero USD","0.004532","0.000198","23093000.000","5096000000.000"
"VXVS-USD","Venus XVS USD","0.102193","0.003714","22936000.000","224434000.000"
"OM-USD","MANTRA USD","0.042755","0.001012","22665000.000","530117000.000"
"NULS-USD","NULS USD","0.227545","0.004937","22668000.000","99621000.000"
"HI-USD","HI USD","0.044878","-0.000288","22605000.000","503699000.000"
"PIT-USD","Pitbull USD","0.00000000","0.00000000","22294000.000","40192158000000000.000"
"VIDT-USD","VIDT DAO USD","0.450272","0.039800","22256000.000","49428000.000"
"HTR-USD","Hathor USD","0.093110","-0.000546","22227000.000","238716000.000"
"AST-USD","AirSwap USD","0.127034","-0.000699","22165000.000","174480000.00"
"CTXC-USD","Cortex USD","0.108976","0.002538","22145000.000","203209000.000"
"WTC-USD","Waltonchain USD","0.272390","0.017908","22115000.000","81189000.000"
"FIS-USD","StaFi USD","0.365553","0.010740","22098000.000","60452000.000"
"LEVER-USD","LeverFi USD","0.001687","0.000169","21797000.000","12920000000.00"
"HYDRA-USD","Hydra USD","2.5865","-0.0669","22262000.000","8607000.000"
"SLND-USD","Solend USD","0.745462","-0.047353","21742000.000","29165000.000"
"SOLVE-USD","SOLVE USD","0.045089","-0.002060","21748000.000","482325000.000"
"PRE-USD","Presearch USD","0.054773","0.002149","21722000.000","396578000.000"
"STC-USD","Student Coin USD","0.004072","0.000922","21672000.000","5323000000.000"
"SWAP-USD","TrustSwap USD","0.216035","0.000597","21602000.000","99995000.000"
"DORA-USD","Dora Factory USD","4.6420","0.8618","21416000.000","4614000.000"
"SOS16463-USD","OpenDAO USD","0.00000022","0.00000000","21529000.000","100000000000000"
