"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"ARK-USD","Ark USD","0.376956","0.006402","53625000.000","142259000.000"
"SSX-USD","SOMESING USD","0.019887","-0.000014","53354000.000","2683000000.000"
"SANTOS-USD","Santos FC Fan Token USD","11.71","0.10","53276000.000","4550000.00"
"STRK-USD","Strike USD","15.52","0.40","53194000.000","3427000.000"
"ALICE-USD","MyNeighborAlice USD","1.7179","0.0433","52567000.000","30600000.0"
"XVG-USD","Verge USD","0.003191","0.000086","52698000.000","16514000000.000"
"LIT6833-USD","Litentry USD","1.3310","0.2917","52735000.000","39619000.000"
"META-USD","Metadium USD","0.031244","0.001099","52720000.00","1687000000.000"
"DAWN-USD","Dawn Protocol USD","0.706602","0.010430","52617000.000","74464000.000"
"ETN-USD","Electroneum USD","0.002931","-0.000017","52550000.00","17932000000.000"
"MFT-USD","Hifi Finance USD","0.005254","0.000139","52543000.000","10000000000"
"BOBA-USD","Boba Network USD","0.303300","0.010827","52054000.000","171624000.000"
"PERP-USD","Perpetual Protocol USD","0.566896","0.034262","51460000.00","90775000.000"
"WXT-USD","Wirex Token USD","0.005146","-0.000003","51458000.000","10000000000"
"AMPL-USD","Ampleforth USD","1.1168","0.0010","51406000.000","46031000.000"
"BAKE-USD","BakeryToken USD","0.262262","0.022105","50755000.000","193529000.000"
"NEST-USD","NEST Protocol USD","0.017399","0.000045","50662000.000","2912000000.000"
"YFII-USD","DFI.Money USD","1300.38","22.06","50189000.000","38596"
"IQ-USD","IQ USD","0.004489","0.000102","50122000.000","11167000000.000"
"AXEL-USD","AXEL USD","0.176976","0.000516","50102000.000","283103000.000"
"GHST-USD","Aavegotchi USD","1.1074","0.0033","49942000.000","45096000.000"
"BITCI-USD","Bitcicoin USD","0.006263","0.000137","48542000.000","7750000000.00"
"MBOX-USD","MOBOX USD","0.623073","0.010569","49754000.000","79853000.000"
"PRO-USD","Propy USD","0.603713","-0.018868","49535000.000","82050000.00"
"CUSD-USD","Celo Dollar USD","0.998393","0.002708","49432000.000","49511000.000"
"RIF-USD","RSK Infrastructure Framework USD","0.053931","0.000885","49396000.000","915913000.000"
"DPI-USD","DeFi Pulse Index USD","88.00","2.74","49191000.000","558983"
"1ECO-USD","1eco USD","1.8592","0.0751","49160000.00","26441000.000"
"DIVI-USD","Divi USD","0.015597","-0.000763","48856000.000","3133000000.000"
"BOND-USD","BarnBridge USD","4.9299","0.2725","48847000.000","9908000.000"
"XWC-USD","WhiteCoin USD","0.064904","-0.001795","48302000.000","744201000.000"
"HEDG-USD","HedgeTrade USD","0.138481","0.002461","48293000.000","348731000.000"
"MLN-USD","Enzyme USD","23.37","0.09","47641000.000","2039000.000"
"GODS-USD","Gods Unchained USD","0.321499","0.010148","47555000.000","147917000.000"
"WOZX-USD","Efforce USD","0.089254","-0.001864","47049000.000","527136000.000"
"TT-USD","ThunderCore USD","0.004690","0.000074","46849000.000","9990000000.00"
"POLS-USD","Polkastarter USD","0.465907","0.022923","46228000.000","99221000.000"
"MBL-USD","MovieBloc USD","0.003173","0.000042","45778000.000","14429000000.000"
"POND-USD","Marlin USD","0.011700","0.000955","45709000.000","3907000000.000"
"DAR-USD","Mines of Dalarnia USD","0.218834","0.024868","45623000.000","208484000.000"
"ARPA-USD","ARPA USD","0.036570","0.002876","45453000.000","1243000000.000"
"AETHC-USD","Ankr Reward Bearing Staked ETH USD","1578.97","-26.54","46311000.000","29330"
"SFP-USD","SafePal USD","0.416750","0.016934","45078000.000","108167000.000"
"SAITAMA20513-USD","Saitama USD","0.001164","0.000014","44952000.000","38606000000.000"
"OUSD-USD","Origin Dollar USD","0.999150","0.000871","44907000.000","44945000.000"
"SPS-USD","Splintershards USD","0.053709","0.000008","44838000.000","834834000.000"
"RARI-USD","Rarible USD","3.2240","-0.3039","44741000.000","13877000.000"
"GTN-USD","GlitzKoin USD","0.180556","0.001163","44687000.000","247499000.000"
"GTC10052-USD","Gitcoin USD","3.1302","1.1913","44443000.000","14198000.000"
"CON-USD","CONUN USD","0.015310","0.000606","44359000.000","2897000000.000"
"ONUS-USD","ONUS USD","0.456587","-0.006825","44337000.000","97106000.000"
"SWEAT-USD","Sweat Economy USD","0.021519","0.002911","44097000.000","2049000000.000"
"BADGER-USD","Badger DAO USD","3.4860","0.1843","43712000.000","12539000.000"
"ORN-USD","Orion Protocol USD","1.2672","0.1570","43269000.000","34146000.000"
"LAZIO-USD","S.S. Lazio Fan Token USD","5.0056","0.0362","43049000.000","8600000.0"
"QRDO-USD","Qredo USD","0.217074","0.005334","42863000.000","197456000.000"
"TOMO-USD","TomoChain USD","0.457226","0.043791","42612000.000","93198000.000"
"KP3R-USD","Keep3rV1 USD","99.48","5.02","42296000.000","425178"
"VEGA-USD","Vega Protocol USD","1.2804","0.0540","42189000.000","32950000.00"
"VRA-USD","Verasity USD","0.004045","-0.000022","41838000.000","10343000000.000"
"YOOSHI-USD","YooShi USD","0.00000011","0.00000000","41543000.000","373712000000000.000"
"WMT-USD","World Mobile Token USD","0.170139","-0.005841","41506000.000","243956000.000"
"ALPACA-USD","Alpaca Finance USD","0.293011","0.002956","41491000.000","141604000.000"
"ASTRAFER-USD","Astrafer USD","2.9453","0.1323","41393000.000","14054000.000"
"MUSD-USD","mStable USD USD","0.999","-0.006","41045000.000","41086000.000"
"TLOS-USD","Telos USD","0.150831","0.000860","40743000.000","270123000.000"
"VOLT19650-USD","Volt Inu V2 USD","0.00000075","0.00000009","41040000.00","54766000000000.000"
"AUCTION-USD","Bounce Governance Token USD","6.0306","0.1182","36787000.000","6100000.0"
"IDEX-USD","IDEX USD","0.059475","0.002168","40078000.000","673859000.000"
"LINA7102-USD","Linear Finance USD","0.009169","0.001257","40014000.000","4364000000.000"
"TIME-USD","Chrono.tech USD","56.05","0.04","39799000.000","710112"
"KRD-USD","Krypton DAO USD","0.385833","0.003944","39531000.000","102457000.000"
"CBK-USD","Cobak Token USD","0.785673","0.004278","40562000.000","51627000.000"
"TRB-USD","Tellor USD","17.29","2.79","39240000.00","2269000.000"
"HUNT-USD","HUNT USD","0.354893","0.001529","39165000.000","110357000.000"
"AVA-USD","Travala.com USD","0.753317","0.009035","39159000.000","51983000.000"
"STARL-USD","Starlink USD","0.00000392","0.00000018","39155000.000","9979000000000.000"
"COCOS-USD","Cocos-BCX USD","0.584785","0.017003","39099000.000","66861000.000"
"EXRD-USD","e-Radix USD","0.053138","-0.000522","39048000.000","734835000.000"
"NEBL-USD","Neblio USD","2.0645","0.1123","39004000.000","18893000.000"
"LCX-USD","LCX USD","0.050320","0.002257","38826000.000","771585000.000"
"EPS8938-USD","Ellipsis USD","0.053571","0.000769","38770000.00","723702000.000"
"KAS-USD","Kaspa USD","0.002939","0.000113","38537000.000","13110000000.00"
"SOFI-USD","RAI Finance USD","0.137060","0.010350","38485000.000","280793000.000"
"DKA-USD","dKargo USD","0.037612","0.000463","38278000.000","1018000000.000"
"KUNCI-USD","Kunci Coin USD","0.030925","-0.001273","38117000.000","1233000000.000"
"ERN-USD","Ethernity USD","2.5286","-0.2788","39119000.000","15471000.000"
"ALCX-USD","Alchemix USD","23.65","1.08","37761000.000","1597000.000"
"YGG-USD","Yield Guild Games USD","0.324428","0.035555","37741000.000","116331000.000"
"KLV-USD","Klever USD","0.004243","-0.000026","37679000.000","8881000000.000"
"LTO-USD","LTO Network USD","0.092589","0.001877","37626000.000","406376000.000"
"CLV-USD","CLV USD","0.084810","0.002651","37550000.00","442756000.000"
"STRM17464-USD","StreamCoin USD","0.026578","0.000206","37431000.000","1408000000.000"
"DIA-USD","DIA USD","0.422674","0.024605","37265000.000","88164000.000"
"DEP-USD","DEAPcoin USD","0.005151","0.000032","37248000.000","7231000000.000"
"FLM-USD","Flamingo USD","0.115817","0.007221","36168000.000","312284000.000"
"GXC-USD","GXChain USD","0.475589","-0.040029","35669000.000","75000000"
"CET-USD","CoinEx Token USD","0.049972","0.002089","35412000.000","708634000.000"
"WAN-USD","Wanchain USD","0.183214","0.008098","35306000.000","192702000.000"
"ALPINE-USD","Alpine F1 Team Fan Token USD","2.9957","0.0415","34031000.000","11360000.00"
"COL-USD","Clash of Lilliput USD","0.585270","-0.017425","33799000.000","57749000.000"
"KMD-USD","Komodo USD","0.251112","0.005193","33791000.000","134565000.000"
"CRE-USD","Carry USD","0.003807","0.000090","33463000.000","8791000000.000"
"PORTO-USD","FC Porto Fan Token USD","4.2714","0.0731","33317000.000","7800000.0"
"AOG-USD","smARTOFGIVING USD","0.451527","-0.018097","33314000.000","73780000.00"
"XPR-USD","Proton USD","0.002403","0.000118","33252000.000","13836000000.000"
"CEUR-USD","Celo Euro USD","0.977427","-0.000266","33120000.00","33884000.000"
"MCT16946-USD","Metacraft USD","0.627974","0.060587","33070000.00","52661000.000"
"KILT-USD","KILT Protocol USD","0.666040","0.028857","32916000.000","49420000.00"
"BZZ-USD","Swarm USD","0.519842","0.026542","32790000.00","63077000.000"
"UNFI-USD","Unifi Protocol DAO USD","6.6582","1.0439","32595000.000","4895000.000"
"VUSDT-USD","Venus USDT USD","0.021852","0.000002","32475000.000","1486000000.000"
"AIOZ-USD","AIOZ Network USD","0.048376","0.000848","32263000.000","666935000.000"
"TROY-USD","TROY USD","0.003610","0.000096","32149000.000","8906000000.000"
"BFT11714-USD","Brazil National Football Team Fan Token USD","1.0666","0.0571","31827000.000","29840000.00"
"AMA21168-USD","Mrweb Finance USD","1.0511","0.0011","31533000.000","30000000"
"AE-USD","Æternity USD","0.086940","-0.000357","31415000.000","361340000.00"
"UBT-USD","Unibright USD","0.209395","-0.003214","31409000.000","150000000"
"REI19819-USD","REI Network USD","0.033046","0.002261","31394000.000","950000000"
"ATA-USD","Automata Network USD","0.181766","0.019607","31310000.00","172252000.000"
"SAMO-USD","Samoyedcoin USD","0.008547","0.000006","31258000.000","3657000000.000"
"RFR-USD","Refereum USD","0.006237","0.000229","31182000.000","4999000000.000"
"BTS-USD","BitShares USD","0.010411","0.000138","31175000.000","2995000000.000"
"AKT-USD","Akash Network USD","0.273477","0.017879","31138000.000","113861000.000"
"CLT-USD","CoinLoan USD","15.92","-0.09","31035000.000","1950000.00"
"ICHI-USD","ICHI USD","6.1462","0.2086","30945000.000","5035000.000"
"MC-USD","Merit Circle USD","0.718485","0.020647","30602000.000","42592000.000"
"MOC-USD","Moss Coin USD","0.080548","-0.001156","30578000.000","379624000.000"
"BCD-USD","Bitcoin Diamond USD","0.160126","0.001673","29862000.000","186493000.000"
"LON-USD","Tokenlon Network Token USD","0.644930","-0.009891","28738000.000","44559000.000"
"CQT-USD","Covalent USD","0.116561","0.016368","29705000.000","254843000.000"
"BEL-USD","Bella Protocol USD","0.617908","0.076006","29660000.00","48000000"
"ULT-USD","Ultiledger USD","0.010387","0.000184","29463000.000","2836000000.000"
"GRS-USD","Groestlcoin USD","0.360584","0.002479","29291000.000","81232000.000"
"ANC8857-USD","Anchor Protocol USD","0.082858","0.002353","29032000.000","350382000.000"
"TOKE-USD","Tokemak USD","1.7761","-0.0129","28977000.000","16315000.000"
"XMON-USD","XMON USD","20644.34","-1568.70","30862000.000","1494"
"ONIT-USD","ONBUFF USD","0.037467","-0.000238","28852000.000","770075000.000"
"AQT-USD","Alpha Quark Token USD","1.0829","0.0079","28849000.000","26641000.000"
"RSV-USD","Reserve USD","0.997240","-0.000128","28771000.000","28851000.000"
"USDK-USD","USDK USD","1.0052","0.0078","28750000.00","28600000.0"
"BLZ-USD","Bluzelle USD","0.084189","0.010846","28708000.000","341000000"
"MONA-USD","MonaCoin USD","0.434528","-0.006233","28561000.000","65730000.00"
"TVK-USD","Virtua USD","0.037187","0.002294","28533000.000","767288000.000"
"WNXM-USD","Wrapped NXM USD","16.98","0.30","28473000.000","1677000.000"
"HARD-USD","Kava Lend USD","0.211117","0.011224","28457000.000","134792000.000"
"FORT20622-USD","Forta USD","0.175482","-0.020952","28451000.000","162130000.00"
"BIFI7311-USD","Beefy Finance USD","394.82","16.91","28427000.000","72000"
"ELA-USD","Elastos USD","1.3913","0.0424","28308000.000","20347000.000"
"KAI-USD","KardiaChain USD","0.007063","-0.000411","28153000.000","3986000000.000"
"TRU7725-USD","TrueFi USD","0.051237","0.001111","28127000.000","548956000.000"
"SBD-USD","Steem Dollars USD","2.3902","0.0332","28033000.000","11728000.000"
"FCTFCT2-USD","FirmaChain USD","0.051146","0.000306","28010000.00","547650000.00"
"JASMY-USD","JasmyCoin USD","0.005345","0.000196","25416000.000","4755000000.000"
"WKAI-USD","Wrapped KardiaChain USD","0.006937","-0.000419","27655000.000","3986000000.000"
"UPP-USD","Sentinel Protocol USD","0.059961","0.000585","27572000.000","459835000.000"
"RAMP-USD","RAMP USD","0.057101","0.005003","27285000.000","477839000.000"
"QI9288-USD","BENQI USD","0.008930","0.000484","27073000.000","3032000000.000"
"FIO-USD","FIO Protocol USD","0.043332","0.001784","26969000.000","622366000.000"
"TKO-USD","Toko Token USD","0.247336","0.008468","26836000.000","108500000.0"
"PSG-USD","Paris Saint-Germain Fan Token USD","6.9643","0.1516","26740000.00","3840000.00"
"FARM-USD","Harvest Finance USD","39.21","1.82","26709000.000","681174"
"BOSON-USD","Boson Protocol USD","0.263015","-0.021485","26464000.000","100617000.000"
"NOIA-USD","Syntropy USD","0.042739","0.001286","26350000.00","616536000.000"
"AGLD-USD","Adventure Gold USD","0.374433","0.043267","26274000.000","70170000.00"
"CULT-USD","Cult DAO USD","0.00000608","0.00000002","26276000.000","4319000000000.000"
"FIRO-USD","Firo USD","2.2342","0.0662","26080000.00","11673000.000"
"RMRK-USD","RMRK USD","2.7410","0.0155","26039000.000","9500000.0"
"CENNZ-USD","CENNZnet USD","0.021697","-0.000164","26037000.000","1200000000.0"
"DFG19590-USD","Defigram USD","2.5914","0.3046","25914000.000","10000000"
"ROUTE-USD","Router Protocol USD","3.0521","0.1054","27709000.000","9078000.000"
"WILD-USD","Wilder World USD","0.285624","0.005081","25805000.000","90347000.000"
"IRIS-USD","IRISnet USD","0.018018","0.000507","25603000.000","1421000000.000"
"KEY-USD","SelfKey USD","0.004781","0.000240","25362000.000","5305000000.000"
"ARG-USD","Argentine Football Association Fan Token USD","6.7512","0.3509","25296000.000","3747000.000"
"BMX-USD","BitMart Token USD","0.144958","0.000354","25182000.000","173718000.000"
"DORA-USD","Dora Factory USD","5.4489","1.7560","25139000.000","4614000.000"
"DG15478-USD","Decentral Games USD","0.042710","-0.001366","24938000.000","583886000.000"
"CHP-USD","CoinPoker USD","0.091485","0.001796","25133000.000","274721000.000"
"MLK-USD","MiL.k USD","0.319942","0.010896","25007000.000","78161000.000"
"HOO-USD","Hoo Token USD","0.302511","-0.016086","24936000.000","82430000.00"
"CITY10049-USD","Manchester City Fan Token USD","5.7465","0.0677","24793000.000","4314000.000"
"CHO-USD","Choise.com USD","0.915481","0.010516","24768000.000","27055000.000"
"FRONT-USD","Frontier USD","0.245425","0.015204","24542000.000","100000000"
"GMT10180-USD","GMT Token USD","0.093115","-0.002398","24543000.000","263581000.000"
"WING7048-USD","Wing Finance USD","8.3695","0.4692","24522000.000","2930000.00"
"ALEPH-USD","Aleph.im USD","0.098886","-0.000195","24447000.000","247220000.00"
"DATA-USD","Streamr USD","0.031816","0.001016","24407000.000","767122000.000"
"SOUL-USD","Phantasma USD","0.226047","0.011356","24315000.000","107567000.000"
"VRSC-USD","VerusCoin USD","0.336845","0.024497","23988000.000","71214000.000"
"GAS-USD","Gas USD","2.3665","0.0226","23969000.000","10128000.000"
"CLO-USD","Callisto Network USD","0.007718","0.000246","23963000.000","3105000000.000"
"ADX-USD","Ambire AdEx USD","0.167242","0.002058","23842000.000","142558000.000"
"MEV-USD","MEVerse USD","0.014369","-0.000412","23776000.000","1655000000.000"
"KRT-USD","TerraKRW USD","0.000607","0.000043","23756000.000","39129000000.000"
"COS-USD","Contentos USD","0.005715","0.000264","23740000.00","4154000000.000"
"BURGER-USD","BurgerCities USD","0.859109","0.033618","23733000.000","27625000.000"
"HERO10778-USD","Metahero USD","0.004616","0.000226","23523000.000","5096000000.000"
"DXD-USD","DXdao USD","474.14","15.41","23385000.000","49320"
"EUM-USD","Elitium USD","0.836742","-0.005257","23359000.000","27916000.000"
"KIN-USD","Kin USD","0.000012","0.000000","23309000.000","1982000000000.000"
"PIVX-USD","PIVX USD","0.330113","0.060780","23276000.000","70511000.000"
"VXVS-USD","Venus XVS USD","0.103434","0.005065","23214000.000","224434000.000"
"SERO-USD","Super Zero Protocol USD","0.061871","-0.001200","23086000.000","373137000.000"
"OM-USD","MANTRA USD","0.043335","0.001972","22972000.000","530117000.000"
"HI-USD","HI USD","0.045070","-0.000245","22702000.000","503699000.000"
"NULS-USD","NULS USD","0.227699","0.004365","22684000.000","99621000.000"
"CTXC-USD","Cortex USD","0.110590","0.004247","22473000.000","203213000.000"
"HTR-USD","Hathor USD","0.093378","-0.000563","22291000.000","238719000.000"
"VIDT-USD","VIDT DAO USD","0.450951","0.039012","22290000.00","49428000.000"
"FIS-USD","StaFi USD","0.367738","0.012990","22230000.00","60452000.000"
"PIT-USD","Pitbull USD","0.00000000","0.00000000","22121000.000","40192158000000000.000"
"AST-USD","AirSwap USD","0.126672","-0.003017","22102000.000","174480000.00"
"WTC-USD","Waltonchain USD","0.271484","0.018047","22042000.000","81189000.000"
"PRE-USD","Presearch USD","0.055269","0.001591","21919000.000","396578000.000"
"LEVER-USD","LeverFi USD","0.001693","0.000181","21872000.000","12920000000.00"
"SOS16463-USD","OpenDAO USD","0.00000022","0.00000001","21754000.000","100000000000000"
"SLND-USD","Solend USD","0.745393","-0.045432","21740000.00","29165000.000"
"STC-USD","Student Coin USD","0.004074","0.000980","21687000.000","5323000000.000"
"BEAM-USD","Beam USD","0.171493","0.011037","21674000.000","126384000.000"
"SOLVE-USD","SOLVE USD","0.044569","0.002819","21497000.000","482325000.000"
"HYDRA-USD","Hydra USD","2.5865","-0.0669","22262000.000","8607000.000"
